time,static_pressure,total_pressure,position_z
2.175,100294.5,113299.09445841424,87.864
2.225,100209.2,114189.57281351944,95.137
2.275,100121.0,115046.25196527374,102.654
2.325,100030.1,115934.32985305435,110.409
2.375,99936.40000000001,116854.09260300628,118.398
2.425,99840.0,117728.77039829448,126.616
2.475,99741.0,118631.10384476869,135.057
2.525,99639.4,119561.43102888057,143.719
2.575,99535.29999999999,120520.22048162534,152.597
2.625,99428.7,121420.70852540534,161.687
2.675,99319.7,122435.04429927538,170.983
2.725,99208.2,123386.78421122559,180.483
2.775,99094.5,124269.34594369486,190.181
2.825,98978.5,125269.16134646827,200.074
2.875,98860.2,126195.47547412835,210.157
2.925,98739.8,127143.13257733917,220.426
2.975,98617.2,128112.2325208058,230.876
3.0,98555.4,128552.91076094683,236.148
3.037,98461.7,129168.91131517623,244.137
3.087,98334.5,130183.36452028209,254.978
3.091,98325.9,130171.97912721176,255.71
3.096,98313.0,130263.66186268383,256.81
3.103,98293.7,130456.26855329197,258.463
3.115,98264.5,130636.5634929095,260.95
3.132,98220.6,130908.38709276501,264.695
3.157,98154.3,131374.6691243524,270.349
3.195,98053.9,132025.94643929615,278.906
3.245,97920.7,132987.7527664967,290.259
3.295,97785.79999999999,133733.59457462706,301.764
3.345,97649.1,134609.04711378735,313.417
3.35,97635.7,134709.83564418275,314.561
3.357,97615.59999999999,134801.58668242657,316.279
3.368,97585.29999999999,134999.3805422764,318.862
3.385,97539.70000000001,135297.448299191,322.749
3.409,97471.0,135686.84176766608,328.607
3.446,97367.2,136276.1233963585,337.458
3.496,97225.59999999999,137069.0308886033,349.53
3.546,97082.5,137873.23430322198,361.732
3.596,96937.90000000001,138560.28221821404,374.058
3.646,96792.0,139255.5255792295,386.503
3.696,96644.7,139827.31536841363,399.063
3.746,96496.1,140537.25869300327,411.734
3.796,96346.2,141120.89871063488,424.51
3.846,96195.2,141710.08002230627,437.386
3.896,96043.0,142304.66761866427,450.36
3.946,95889.8,142766.40310555822,463.425
3.996,95735.6,143371.00670688762,476.577
4.046,95580.4,143699.31715372019,489.807
4.096,95426.3,143749.21272103506,503.087
4.146,95277.8,143525.5138236758,516.387
4.196,95129.1,143301.5136483403,529.688
4.246,94980.7,142937.69694526133,542.976
4.296,94832.6,142435.5467053973,556.234
4.346,94684.90000000001,141797.50722762468,569.448
4.35,94674.40000000001,141781.7827158399,570.394
4.355,94658.5,141619.82398896117,571.812
4.363,94634.79999999999,141584.3661079622,573.938
4.376,94599.2,141393.31630829762,577.124
4.394,94545.8,141176.0632988166,581.897
4.421,94466.0,140783.07483294353,589.04
4.462,94346.7,140197.07985722655,599.722
4.512,94201.3,139575.8637875335,612.739
4.562,94056.5,138825.67718609583,625.696
4.612,93912.40000000001,138214.65792813548,638.594
4.662,93768.9,137476.8539757731,651.433
4.712,93626.2,136876.02903652488,664.214
4.762,93484.0,136279.46597110011,676.936
4.812,93342.5,135687.428230052,689.601
4.862,93201.59999999999,134972.63072704422,702.209
4.912,93061.40000000001,134390.36598363167,714.76
4.962,92921.8,133812.3887971119,727.255
5.012,92782.9,133238.8151523117,739.693
5.062,92644.5,132546.24959689713,752.076
5.112,92506.8,131982.04030130245,764.404
5.162,92369.7,131422.0022745674,776.676
5.212,92233.2,130866.10877591703,788.894
5.262,92097.29999999999,130314.33326637569,801.057
5.312,91962.0,129766.64940748079,813.165
5.362,91827.3,129223.03106000558,825.22
5.412,91693.2,128683.45228269101,837.221
5.462,91559.7,128147.88733098588,849.169
5.512,91426.8,127501.59408682042,861.064
5.562,91294.5,126974.8519711761,872.906
5.612,91162.8,126452.04178205888,884.696
5.662,91031.7,125933.13859475088,896.433
5.712,90901.09999999999,125417.97970286912,908.119
5.762,90771.1,124906.67926424666,919.753
5.812,90641.7,124399.21291445754,931.336
5.862,90512.90000000001,124004.29201658278,942.868
5.912,90384.6,123503.45298912206,954.35
5.962,90256.9,123006.38231028298,965.782
6.012,90129.7,122512.92037563633,977.163
6.062,90003.09999999999,122023.18032810863,988.495
6.112,89877.09999999999,121537.13884969999,999.777
6.162,89757.4,121062.46081513268,1011.01
6.212,89638.5,120694.92187357004,1022.195
6.262,89520.0,120226.65762305325,1033.33
6.312,89402.09999999999,119761.96688618392,1044.417
6.362,89284.7,119300.69394502966,1055.455
6.412,89167.8,118943.16258681433,1066.446
6.462,89051.4,118487.89242440651,1077.389
6.512,88935.5,118035.98269188461,1088.284
6.562,88820.1,117587.41291233401,1099.131
6.612,88705.2,117239.6650597358,1109.931
6.662,88590.8,116796.96235962918,1120.685
6.712,88476.9,116357.54386752131,1131.391
6.762,88363.5,116016.85636679294,1142.051
6.812,88250.59999999999,115583.20777447434,1152.666
6.862,88138.2,115152.7888110116,1163.234
6.912,88026.3,114819.04683575264,1173.756
6.962,87914.9,114394.30262369427,1184.233
7.012,87803.9,113972.60480403536,1194.665
7.062,87693.4,113645.56653510264,1205.051
7.112,87583.4,113229.45146225374,1215.393
7.162,87473.90000000001,112906.73782220733,1225.69
7.212,87364.8,112496.0183127039,1235.943
7.262,87256.2,112088.39112427928,1246.152
7.312,87148.1,111772.20505082817,1256.316
7.362,87040.4,111369.88536838118,1266.437
7.412,86933.3,110970.73572615717,1276.514
7.462,86826.5,110660.84541524257,1286.547
7.512,86720.3,110266.91657163692,1296.537
7.562,86614.5,109961.17437154056,1306.484
7.612,86509.1,109657.12131346378,1316.388
7.662,86404.2,109270.52372130213,1326.25
7.712,86299.8,108970.56010634084,1336.068
7.762,86195.8,108589.0540379253,1345.845
7.812,86092.2,108292.8874519994,1355.579
7.862,85989.09999999999,107916.42127290268,1365.272
7.912,85886.5,107624.26434005966,1374.922
7.962,85784.3,107333.73883847261,1384.531
8.012,85682.5,106964.34982906091,1394.098
8.062,85581.2,106677.6533103706,1403.625
8.112,85480.3,106392.56519158302,1413.11
8.162,85379.8,106030.15147200612,1422.554
8.212,85279.8,105748.83868920957,1431.957
8.262,85180.2,105391.27151033732,1441.319
8.312,85081.0,105113.57336646157,1450.642
8.362,84982.3,104837.5691098296,1459.923
8.412,84884.0,104486.80843035107,1469.165
8.462,84786.1,104214.36754073085,1478.366
8.512,84688.7,103943.59804803868,1487.527
8.562,84591.6,103599.42475067008,1496.649
8.612,84498.0,103335.83733772163,1505.731
8.662,84406.5,103075.84263044399,1514.773
8.712,84315.3,102817.23054730157,1523.776
8.762,84224.59999999999,102487.30417545204,1532.74
8.812,84134.3,102232.22794760448,1541.665
8.862,84044.3,101978.51477394656,1550.552
8.912,83954.8,101654.90038700601,1559.399
8.962,83865.59999999999,101404.55512964295,1568.208
9.012,83776.9,101155.79556423197,1576.979
9.062,83688.5,100838.28567951306,1585.711
9.112,83600.5,100592.72776219789,1594.405
9.162,83512.90000000001,100348.61538873067,1603.062
9.212,83425.59999999999,100105.82280145181,1611.68
9.262,83338.8,99864.584423704,1620.261
9.312,83252.3,99624.65473469913,1628.804
9.362,83166.2,99318.65859721822,1637.31
9.412,83080.5,99081.96801707648,1645.779
9.462,82995.2,98846.68742611012,1654.21
9.512,82910.2,98612.692333048,1662.604
9.562,82825.59999999999,98380.09647686862,1670.962
9.612,82741.4,98148.89436948676,1679.282
9.662,82657.5,97853.99987483272,1687.566
9.712,82574.1,97625.95666522183,1695.813
9.762,82491.0,97399.1711301858,1704.024
9.812,82408.2,97173.63838878938,1712.198
9.862,82325.8,96949.47135104374,1720.336
9.912,82243.8,96726.66473096902,1728.438
9.962,82162.2,96505.21327476746,1736.504
10.012,82080.9,96284.9944557021,1744.534
10.062,82000.0,96066.12069132505,1752.528
10.112,81919.5,95787.20905487864,1760.486
10.162,81839.3,95571.26522251211,1768.408
10.212,81759.5,95356.64971840572,1776.296
10.262,81680.0,95143.24100212254,1784.147
10.312,81600.9,94931.15082431286,1791.964
10.362,81522.1,94720.25799793024,1799.745
10.412,81443.7,94510.67403727424,1807.492
10.462,81365.59999999999,94302.27810520711,1815.203
10.512,81287.90000000001,94095.18148224629,1822.88
10.562,81210.6,93889.37928992273,1830.522
10.612,81133.6,93684.75121059759,1838.129
10.662,81056.9,93481.29285203977,1845.702
10.712,80980.6,93279.11503487038,1853.241
10.762,80904.7,93078.21299770994,1860.745
10.812,80829.1,92878.46710206958,1868.216
10.862,80753.8,92679.87306299858,1875.652
10.912,80678.9,92482.5412513908,1883.054
10.962,80604.3,92286.35252809158,1890.423
11.012,80530.1,92091.41704292435,1897.758
11.062,80456.2,91897.61598615038,1905.059
11.112,80382.6,91704.94520347245,1912.326
11.162,80309.40000000001,91513.5145167316,1919.56
11.212,80236.5,91323.20560294461,1926.761
11.262,80164.0,91134.12806916602,1933.928
11.312,80091.8,90946.16391349073,1941.062
11.362,80019.9,90759.30910976045,1948.163
11.412,79948.40000000001,90573.67294644717,1955.23
11.462,79877.20000000001,90389.1378959895,1962.265
11.512,79806.3,90205.70000750538,1969.266
11.562,79735.79999999999,90023.4682564918,1976.235
11.612,79665.59999999999,89893.19714782822,1983.17
11.662,79595.7,89712.81133968034,1990.073
11.712,79526.09999999999,89533.50817242188,1996.944
11.762,79458.8,89357.53296299862,2003.782
11.812,79393.3,89184.3127127168,2010.587
11.862,79328.09999999999,89012.15494940768,2017.36
11.912,79263.2,88841.05598132969,2024.101
11.962,79198.7,88671.12410035786,2030.81
12.012,79134.40000000001,88502.13161800824,2037.486
12.062,79070.4,88334.18699575777,2044.131
12.112,79006.8,88167.39822920317,2050.744
12.162,78943.4,88001.53843232586,2057.324
12.212,78880.4,87836.82712215275,2063.874
12.262,78817.7,87673.14917557675,2070.391
12.312,78755.2,87556.94019677886,2076.877
12.362,78693.1,87395.0092192725,2083.331
12.412,78631.3,87234.10231485926,2089.754
12.462,78569.8,87074.21603775506,2096.146
12.512,78508.5,86915.23625651693,2102.507
12.562,78447.6,86757.38110147737,2108.836
12.612,78387.0,86645.38186842068,2115.134
12.662,78326.70000000001,86489.24129470062,2121.401
12.712,78266.7,86334.10556962698,2127.637
12.762,78206.9,86179.86117841917,2133.843
12.812,78147.5,86070.49883995955,2140.017
12.862,78088.4,85918.05909080665,2146.161
12.912,78029.5,85766.50221442714,2152.274
12.962,77971.0,85616.04491216791,2158.356
13.012,77912.7,85466.46424376333,2164.408
13.062,77854.8,85317.97651184727,2170.429
13.112,77797.1,85170.35925857293,2176.42
13.162,77739.70000000001,85065.55367981669,2182.381
13.212,77682.7,84919.70486748581,2188.311
13.262,77625.9,84774.71844352083,2194.21
13.312,77569.4,84630.70073231093,2200.08
13.362,77513.2,84528.45191378344,2205.919
13.412,77457.3,84386.0744225661,2211.728
13.462,77401.59999999999,84244.54864726194,2217.507
13.512,77346.3,84104.08935134394,2223.256
13.562,77291.2,83964.47595454007,2228.975
13.612,77236.5,83865.424011021,2234.664
13.662,77182.0,83727.4277004657,2240.323
13.712,77127.8,83629.4410059556,2245.953
13.762,77073.90000000001,83493.05371524673,2251.552
13.812,77020.3,83357.60840041269,2257.122
13.862,76967.0,83223.10216861095,2262.663
13.912,76913.9,83127.49192347562,2268.173
13.962,76861.2,82994.57715681025,2273.655
14.012,76808.7,82862.4859802802,2279.107
14.062,76756.5,82731.32365242233,2284.529
14.112,76704.6,82638.1729396364,2289.923
14.162,76653.0,82508.58511441626,2295.287
14.212,76601.59999999999,82379.81117641545,2300.622
14.262,76550.5,82251.95611304877,2305.928
14.312,76499.8,82161.2402307539,2311.204
14.362,76449.2,82034.83583541783,2316.452
14.412,76399.0,81909.45048719074,2321.671
14.462,76349.1,81784.9741102851,2326.861
14.512,76299.40000000001,81696.45480110148,2332.022
14.562,76250.0,81573.41327182898,2337.155
14.612,76200.8,81451.16697077957,2342.258
14.662,76152.0,81329.92716406207,2347.333
14.712,76103.4,81209.47757538332,2352.38
14.762,76055.1,81123.86889153445,2357.397
14.812,76007.1,81004.94150605887,2362.387
14.862,75959.40000000001,80886.9044263367,2367.347
14.912,75911.90000000001,80802.92543941324,2372.28
14.962,75864.70000000001,80686.29307957437,2377.184
15.012,75817.8,80570.54453326119,2382.059
15.062,75771.1,80488.18400024778,2386.907
15.112,75724.7,80373.82969872141,2391.726
15.162,75678.59999999999,80260.35284628351,2396.517
15.212,75632.7,80179.59974360469,2401.279
15.262,75587.2,80067.61279546244,2406.014
15.312,75541.9,79987.94980048286,2410.721
15.362,75496.8,79877.23452783974,2415.4
15.412,75452.09999999999,79798.65735586625,2420.051
15.462,75407.6,79689.41923782077,2424.674
15.512,75363.3,79580.9390754026,2429.269
15.562,75319.4,79503.94504281947,2433.836
15.612,75275.7,79396.9320236968,2438.376
15.662,75232.3,79290.7766019185,2442.887
15.712,75189.09999999999,79215.24999843902,2447.371
15.762,75146.2,79110.44652002919,2451.828
15.812,75103.59999999999,79006.49480794236,2456.257
15.862,75061.2,78932.5311230715,2460.658
15.912,75019.1,78829.92195138571,2465.032
15.962,74977.3,78728.15883775384,2469.378
16.012,74935.7,78627.13468951728,2473.697
16.062,74894.4,78555.31839867363,2477.988
16.112,74853.4,78455.72909319271,2482.251
16.162,74812.59999999999,78384.86176816719,2486.488
16.212,74772.1,78286.59679295795,2490.696
16.262,74731.8,78189.06219771046,2494.878
16.312,74691.8,78119.72876873503,2499.032
16.362,74653.59999999999,78025.18213763839,2503.159
16.412,74616.09999999999,77931.8807664774,2507.259
16.462,74578.9,77866.15885544891,2511.331
16.512,74541.9,77774.15956523325,2515.376
16.562,74505.1,77709.26385855128,2519.394
16.612,74468.6,77618.56162034346,2523.385
16.662,74432.3,77554.59324191143,2527.349
16.712,74396.3,77465.18302618964,2531.285
16.762,74360.6,77376.5884318113,2535.195
16.812,74325.0,77314.01555172999,2539.078
16.862,74289.8,77226.70501359529,2542.934
16.912,74254.7,77139.99745264152,2546.763
16.962,74220.0,77079.01975907014,2550.565
17.012,74185.40000000001,76993.58867473289,2554.34
17.062,74151.09999999999,76933.42099115801,2558.089
17.112,74117.1,76849.36540437801,2561.81
17.162,74083.3,76790.10850465478,2565.506
17.212,74049.7,76707.21631501951,2569.174
17.262,74016.4,76625.12468270204,2572.816
17.312,73983.3,76567.23756618107,2576.432
17.362,73950.5,76509.79324606275,2580.02
17.412,73917.9,76429.42164755223,2583.583
17.462,73885.6,76349.84507910581,2587.119
17.512,73853.5,76270.95856889106,2590.628
17.562,73821.6,76215.3322345687,2594.112
17.612,73790.0,76160.14562273974,2597.568
17.662,73758.6,76082.96338590926,2600.999
17.712,73727.4,76028.56813021142,2604.403
17.762,73696.5,75974.61102265712,2607.781
17.812,73665.9,75899.22796171674,2611.133
17.862,73635.5,75824.52641155694,2614.459
17.912,73605.3,75771.912018657,2617.758
17.962,73575.3,75719.6306132686,2621.032
18.012,73545.6,75646.61373145951,2624.279
18.062,73516.2,75595.32055641641,2627.501
18.112,73486.90000000001,75523.42940645955,2630.696
18.162,73457.9,75452.3154950535,2633.866
18.212,73429.2,75402.35243057323,2637.009
18.262,73400.7,75332.46077398171,2640.126
18.312,73372.40000000001,75263.23987629674,2643.218
18.362,73344.3,75214.4979294445,2646.283
18.412,73316.5,75146.49326023272,2649.323
18.462,73289.0,75079.25823948905,2652.337
18.512,73261.6,75031.83385244732,2655.325
18.562,73234.5,74965.70664876423,2658.287
18.612,73207.7,74919.25550046451,2661.223
18.662,73181.0,74854.23260875732,2664.133
18.712,73154.7,74808.64990128166,2667.018
18.762,73128.5,74744.83013997608,2669.877
18.812,73102.59999999999,74681.77215325349,2672.71
18.862,73076.9,74637.3912373319,2675.517
18.912,73051.5,74575.53076306752,2678.298
18.962,73026.3,74532.01242309499,2681.054
19.012,73001.3,74488.81715532014,2683.784
19.062,72976.5,74428.48406293415,2686.488
19.112,72952.0,74386.14835666904,2689.167
19.162,72927.8,74327.10679234835,2691.82
19.212,72903.7,74268.61495434133,2694.447
19.262,72879.9,74227.56940950722,2697.049
19.312,72856.4,74170.36384721857,2699.625
19.362,72833.0,74130.07055243538,2702.175
19.412,72809.90000000001,74073.94448663451,2704.7
19.462,72787.09999999999,74034.60498773615,2707.2
19.512,72764.4,73995.48290583433,2709.673
19.562,72742.0,73956.78136787457,2712.122
19.612,72719.9,73902.79316596198,2714.545
19.662,72697.90000000001,73864.83851532661,2716.942
19.712,72676.2,73811.92161506094,2719.315
19.762,72654.8,73774.91515909984,2721.661
19.812,72633.5,73723.06675590988,2723.983
19.862,72612.5,73671.96015375962,2726.279
19.912,72591.8,73636.22381417127,2728.549
19.962,72571.2,73586.18131572224,2730.795
20.012,72550.9,73536.87790113487,2733.015
20.062,72530.8,73502.30573986535,2735.21
20.112,72511.0,73454.16353004337,2737.379
20.162,72491.4,73406.65644484904,2739.523
20.212,72472.0,73373.34546308068,2741.642
20.262,72452.8,73340.34838479885,2743.736
20.312,72433.90000000001,73294.41953109599,2745.804
20.362,72415.20000000001,73262.25813209439,2747.848
20.412,72396.8,73230.51092110391,2749.866
20.462,72378.5,73186.05430853687,2751.859
20.512,72360.5,73155.03937531757,2753.827
20.562,72342.8,73124.43772116315,2755.77
20.612,72325.2,73081.54989769493,2757.688
20.662,72307.9,73051.67841960656,2759.58
20.712,72290.8,73022.11833144544,2761.448
20.762,72273.90000000001,72980.79481711017,2763.291
20.812,72257.3,72952.06390608718,2765.109
20.862,72240.9,72911.8841781725,2766.902
20.912,72224.7,72883.880047253,2768.669
20.962,72208.8,72856.28690324548,2770.412
21.012,72193.1,72817.66409199666,2772.131
21.062,72177.59999999999,72790.79582677242,2773.824
21.112,72162.3,72764.23692102173,2775.492
21.162,72147.29999999999,72738.08800226632,2777.136
21.212,72132.5,72712.24803207301,2778.754
21.262,72117.9,72676.00563076978,2780.348
21.312,72103.59999999999,72650.98851608679,2781.918
21.362,72089.4,72626.17891995258,2783.462
21.412,72075.5,72581.29108288651,2784.982
21.462,72061.8,72557.40696869126,2786.477
21.512,72048.40000000001,72524.04964620087,2787.947
21.562,72035.2,72500.98516908736,2789.393
21.612,72022.2,72468.65662814655,2790.813
21.662,72009.40000000001,72446.30999449745,2792.21
21.712,71996.90000000001,72415.10915316924,2793.581
21.762,71984.5,72393.47929263992,2794.928
21.812,71972.40000000001,72372.25624155188,2796.25
21.862,71960.6,72342.59084912902,2797.547
21.912,71948.90000000001,72322.08309568666,2798.82
21.962,71937.5,72293.44091569608,2800.068
22.012,71926.3,72273.74797083497,2801.291
22.062,71915.4,72246.22796445928,2802.49
22.112,71904.6,72219.22005270109,2803.664
22.162,71894.1,72200.74858018129,2804.814
22.212,71883.8,72182.58181084675,2805.939
22.262,71873.7,72157.10089017912,2807.039
22.312,71863.9,72139.74602466966,2808.115
22.362,71854.3,72115.38298441269,2809.166
22.412,71844.9,72098.738757153,2810.192
22.462,71835.7,72082.39843457004,2811.194
22.512,71826.8,72073.46787015615,2812.171
22.562,71818.1,72057.73320169296,2813.124
22.612,71809.6,72035.50065245815,2814.053
22.662,71801.3,72013.87673668971,2814.957
22.712,71793.3,71999.35662215456,2815.836
22.762,71785.40000000001,71985.03935107877,2816.691
22.812,71777.8,71964.93361958243,2817.521
22.862,71770.5,71951.52449409846,2818.328
22.912,71763.3,71938.31786290456,2819.109
22.962,71756.4,71925.51412395567,2819.866
23.012,71749.7,71913.01292901013,2820.599
23.062,71743.2,71900.81418405143,2821.307
23.112,71737.0,71894.60056313766,2821.991
23.162,71730.9,71877.42388228248,2822.651
23.212,71725.09999999999,71866.23213242172,2823.287
23.262,71719.5,71855.34246186826,2823.898
23.312,71714.20000000001,71850.0324232449,2824.484
23.362,71709.0,71839.64549539788,2825.047
23.412,71704.1,71824.68543621617,2825.585
23.462,71699.40000000001,71815.10341445946,2826.1
23.512,71694.9,71810.5961526781,2826.59
23.562,71690.59999999999,71796.84430212068,2827.056
23.612,71686.6,71792.8383741858,2827.498
23.662,71682.8,71784.46181966648,2827.915
23.712,71679.2,71780.85671408256,2828.309
23.762,71675.8,71772.98206662362,2828.679
23.812,71672.6,71765.4087351215,2829.024
23.862,71669.7,71758.23677995053,2829.346
23.912,71667.0,71759.80148369045,2829.644
23.962,71664.4,71757.19811695459,2829.918
24.012,71662.2,71750.7275148657,2830.169
24.062,71660.1,71752.89254889148,2830.395
24.112,71658.2,71746.72257348715,2830.599
24.162,71656.6,71740.95376195133,2830.778
24.212,71655.1,71739.45199615945,2830.934
24.262,71653.9,71730.21892097972,2831.067
24.312,71652.9,71729.21785587481,2831.176
24.362,71652.09999999999,71728.41700379088,2831.262
24.412,71651.59999999999,71727.91647123842,2831.325
24.462,71651.2,71723.65118217246,2831.364
24.512,71651.09999999999,71723.55108105596,2831.38
24.562,71651.09999999999,71723.55108105596,2831.372
24.612,71651.4,71723.85138440545,2831.342
24.662,71651.9,71724.35188998793,2831.288
24.712,71652.59999999999,71725.05259780338,2831.212
24.762,71653.5,71725.95350785185,2831.113
24.812,71654.6,71723.29010754236,2830.99
24.862,71656.0,71724.69144962158,2830.845
24.912,71657.5,71726.19288756362,2830.678
24.962,71659.2,71731.65927149207,2830.487
25.012,71661.2,71733.66129382198,2830.274
25.062,71663.3,71731.99844760615,2830.038
25.112,71665.7,71742.03148921771,2829.779
25.162,71668.3,71748.60060853581,2829.497
25.212,71671.1,71751.40374579042,2829.192
25.262,71674.1,71758.47436285668,2828.863
25.312,71677.3,71761.67812987936,2828.513
25.362,71680.7,71773.51922379853,2828.139
25.412,71684.3,71785.96394699311,2827.744
25.462,71688.09999999999,71789.76933622058,2827.327
25.512,71692.2,71798.44667329463,2826.889
25.562,71696.40000000001,71802.65289762626,2826.429
25.569,71696.90000000001,71789.74020115264,2826.367
25.576,71697.5,71773.86535955398,2826.301
25.585,71698.2,71763.265684224,2826.228
25.596,71698.90000000001,71753.57095320594,2826.148
25.609,71699.8,71744.98103836141,2826.058
25.626,71700.7,71734.63450558993,2825.955
25.648,71701.8,71728.35468811887,2825.83
25.679,71703.3,71721.42105924703,2825.671
25.726,71705.3,71719.80703027752,2825.457
25.794,71707.8,71720.65086018345,2825.182
25.873,71710.5,71718.98371057768,2824.887
26.029,71715.5,71722.72918264495,2824.337
26.239,71722.29999999999,71728.37506257728,2823.592
26.439,71729.1,71735.17563855472,2822.853
26.634,71735.79999999999,71741.87620606186,2822.122
26.827,71742.4,71748.47676509878,2821.393
27.02,71749.1,71755.17733260596,2820.664
27.213,71755.8,71763.03324503118,2819.935
27.407,71762.40000000001,71768.47845915004,2819.21
27.601,71769.1,71776.33458571945,2818.478
27.795,71775.8,71783.03526110377,2817.751
27.988,71782.4,71788.48015320126,2817.023
28.182,71789.09999999999,71796.33660179202,2816.293
28.375,71795.7,71801.78127974535,2815.567
28.57,71802.4,71809.63794248029,2814.836
28.763,71809.1,71816.33861786462,2814.109
28.956,71815.7,71821.7829737966,2813.382
29.151,71822.40000000001,71829.63995855287,2812.653
29.344,71829.0,71836.24062385682,2811.935
29.543,71835.6,71841.68465937758,2811.209
29.743,71842.3,71848.38522688475,2810.474
29.939,71849.0,71855.08579439193,2809.741
30.133,71855.7,71861.78636189908,2809.012
30.326,71862.3,71869.54398061766,2808.284
30.519,71868.9,71874.9874799729,2807.57
30.719,71875.7,71882.94533138629,2806.83
30.913,71882.3,71889.54599669024,2806.103
31.107,71888.9,71896.14666199418,2805.385
31.306,71895.5,71901.58973306106,2804.658
31.506,71902.3,71908.39030903848,2803.918
31.698,71908.90000000001,71916.14867806678,2803.191
31.891,71915.59999999999,71921.69143558256,2802.465
32.085,71922.2,71928.29199461947,2801.737
32.278,71928.9,71934.99256212663,2801.009
32.471,71935.6,71941.69312963382,2800.282
32.664,71942.2,71948.29368867072,2799.555
32.857,71948.90000000001,71956.15271021193,2798.828
33.05,71955.5,71961.59481521479,2798.102
33.243,71962.2,71968.29538272196,2797.375
33.436,71968.8,71974.89594175888,2796.648
33.629,71975.5,71981.59650926603,2795.921
33.822,71982.1,71988.19706830295,2795.194
34.015,71988.8,71994.89763581012,2794.467
34.208,71995.4,72001.49819484702,2793.74
34.401,72002.0,72009.2580628846,2793.013
34.593,72008.7,72014.7993213911,2792.288
34.787,72015.3,72022.55940357287,2791.56
34.979,72022.0,72029.26007895719,2790.836
35.173,72028.59999999999,72034.70100697209,2790.111
35.368,72035.29999999999,72041.40157447924,2789.381
35.561,72041.9,72048.00213351616,2788.655
35.753,72048.6,72055.86276033372,2787.929
35.946,72055.1,72061.20325158999,2787.213
36.145,72061.90000000001,72068.00382756742,2786.476
36.337,72068.5,72075.76476632593,2785.75
36.53,72075.09999999999,72081.20494564122,2785.025
36.724,72081.8,72087.9055131484,2784.298
36.916,72088.4,72094.50607218531,2783.572
37.109,72095.1,72101.20663969248,2782.847
37.302,72101.70000000001,72108.96811300641,2782.121
37.495,72108.3,72115.56877831036,2781.397
37.688,72114.8,72120.90830833296,2780.684
37.889,72121.6,72127.70888431038,2779.943
38.082,72128.2,72134.30944334729,2779.218
38.274,72134.90000000001,72141.01001085446,2778.492
38.467,72141.5,72147.61056989136,2777.767
38.66,72148.2,72154.31113739853,2777.042
38.852,72154.8,72160.91169643545,2776.316
39.045,72161.40000000001,72168.67413098305,2775.591
39.238,72168.0,72174.11281450927,2774.868
39.432,72174.7,72180.81338201642,2774.141
39.625,72181.3,72187.41394105334,2773.415
39.817,72188.0,72195.27681235957,2772.69
40.01,72194.6,72200.71506759743,2771.966
40.203,72201.2,72208.47814296748,2771.24
40.396,72207.8,72215.07880827143,2770.519
40.591,72214.5,72220.6167531784,2769.795
40.786,72221.1,72227.21731221532,2769.067
40.979,72227.70000000001,72234.98081426366,2768.341
41.172,72234.3,72240.41843028914,2767.62
41.366,72241.0,72247.11899779631,2766.893
41.56,72247.6,72253.71955683322,2766.167
41.752,72254.3,72261.58349564017,2765.442
41.945,72260.90000000001,72267.0206833773,2764.719
42.138,72267.5,72274.78482624807,2763.994
42.331,72274.1,72281.38549155202,2763.271
42.525,72280.7,72286.82236048802,2762.551
42.721,72287.40000000001,72294.68683224029,2761.823
42.915,72294.0,72300.1234870321,2761.101
43.11,72300.59999999999,72306.72404606901,2760.373
43.303,72307.3,72314.5888382325,2759.648
43.496,72313.9,72320.02517261308,2758.929
43.692,72320.5,72326.62573165,2758.202
43.885,72327.09999999999,72333.2262906869,2757.477
44.078,72333.8,72339.92685819409,2756.751
44.271,72340.4,72347.69217483261,2756.028
44.463,72346.90000000001,72354.19283005621,2755.32
44.664,72353.5,72359.62852683455,2754.592
44.864,72360.29999999999,72366.42910281196,2753.855
45.056,72366.9,72374.19484612877,2753.132
45.248,72373.5,72379.6302208858,2752.41
45.441,72380.1,72387.39617673669,2751.686
45.634,72386.7,72392.83133895962,2750.964
45.828,72393.4,72399.53190646677,2750.238
46.02,72400.0,72407.29818272889,2749.515
46.212,72406.6,72412.7330245406,2748.793
46.406,72413.2,72419.3335835775,2748.069
46.598,72419.8,72427.10017864074,2747.346
46.791,72426.4,72432.53470165133,2746.63
46.987,72433.0,72439.13526068824,2745.9
47.18,72439.70000000001,72445.83582819543,2745.176
47.373,72446.3,72452.43638723233,2744.454
47.565,72452.9,72459.03694626923,2743.73
47.758,72459.5,72465.63750530615,2743.008
47.951,72466.09999999999,72472.23806434305,2742.284
48.143,72472.7,72478.83862337997,2741.561
48.335,72479.3,72485.43918241689,2740.839
48.528,72485.90000000001,72492.0397414538,2740.116
48.721,72492.6,72499.90751714494,2739.393
48.913,72499.1,72505.24085952762,2738.676
49.108,72505.8,72513.10884775282,2737.951
49.302,72512.40000000001,72518.5419860717,2737.229
49.496,72519.0,72526.31017836073,2736.504
49.688,72525.59999999999,72532.91084366466,2735.784
49.882,72532.1,72538.24365471216,2735.067
50.079,72538.8,72544.94422221933,2734.34
50.273,72545.4,72551.54478125623,2733.614
50.465,72552.0,72559.31350488048,2732.892
50.658,72558.6,72564.74589933007,2732.174
50.852,72565.20000000001,72571.34645836698,2731.451
51.046,72571.8,72579.11550079234,2730.727
